smiles,TC,SA,SC,atom_count
*CC(*)C(=O)N(C)c1ccccc1,0.1775,3.878046815,2.316004087,14
*CC(*)C(=O)Oc1ccc(C#N)cc1,0.1845,3.912944633,2.529156243,15
*CC(*)C(=O)OCc1ccc(C#N)cc1,0.182,3.776074274,2.32107073,16
*CC(*)C(=O)Oc1ccccc1Cl,0.166,3.89914398,2.174848988,14
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,0.119,3.903427344,2.386188585,15
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.085,4.368086724,2.173910081,18
*CC(*)C(=O)Oc1cccc2ccccc12,0.1645,3.515326384,2.439236535,17
*CC(*)C(=O)N(C)C,0.2125,5.309671638,1.938986852,9
*CC(*)C(=O)NCCCC,0.252,4.413400489,2.318882192,11
*CC(*)C(=O)NC(C)CC,0.226,4.897583612,2.438901721,11
*CC(*)C(=O)NC(C)(C)C,0.199,4.756016228,2.046864018,11
*CC(*)C(=O)N(C(C)C)C(C)C,0.1865,4.609823109,2.348566351,13
*CC(*)(C)C(=O)OCCCCC,0.1895,4.201068613,2.321117155,13
*CC(*)(C)C(=O)OCC(CC)CCCC,0.1935,4.428347136,2.724727734,16
*CC(*)(C)C(=O)OCCC(C)(C)C,0.1895,4.482167832,2.40528683,14
*CC(*)(C)C(=O)OC(C)C(C)(C)C,0.1675,4.970696441,2.396656338,14
*CC(*)(C)C(=O)OCCC(C)CC(C)(C)C,0.198,4.557474902,2.981181426,17
*CC(*)(C)C(=O)OCCOC,0.1815,4.502959769,2.473601025,12
*CC(*)(C)C(=O)OCCNC(C)(C)C,0.184,4.39440704,2.724047658,15
*CC(*)(C)C(=O)OCCC#N,0.138,4.859520563,2.166617551,12
*CC(*)(C)C(=O)OCC[N+](=O)[O-],0.1895,4.99002394,2.220954431,13
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,0.095,4.565096918,2.636801887,21
*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.084,4.289333628,2.422633218,33
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.09,4.447636813,2.407900725,33
*CC(*)(C)C(=O)OCCS(=O)CC,0.199,5.226786938,2.440199551,14
*CC(*)(C)C(=O)OCC1(C)COCOC1,0.1305,4.855041886,2.650149075,16
*CC(*)(C)C(=O)OCC1(C)COC(C)(C)OC1,0.1525,4.759495911,2.482540195,18
*CC(*)(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,0.162,4.726308215,2.510193266,20
*CC(*)(C)C(=O)OC12CC3CC(CC(C3)C1)C2,0.1245,5.413487118,2.384678161,18
*CC(*)(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,0.122,6.207485533,2.802623735,20
*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,0.1655,3.900660957,2.77726941,17
*CC(*)(CC)C(=O)OCC,0.145,4.847472638,2.019434421,11
*CC(*)(CC(=O)OCC)C(=O)OCC,0.169,4.232578202,1.85295291,15
*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,0.225,3.930038892,2.499476943,19
*CC(*)(C#N)C(=O)OCCCC,0.179,4.605388522,2.251787037,13
*CC(*)(CF)C(=O)OC,0.1365,5.442453668,2.436721935,10
*CC(*)(CF)C(=O)OCC,0.1685,5.078673737,2.162261447,11
*CC(*)(Cl)C(=O)OC(C)C,0.1465,4.960329048,2.163201669,11
*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,0.1695,3.833911483,2.773551054,23
*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,0.19,3.769655065,2.834188714,25
*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,0.213,3.766673588,2.883706876,27
*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,0.199,3.713901449,3.24560821,29
*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,0.154,3.398230536,2.25594021,23
*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,0.176,3.280039464,2.15499973,25
*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,0.199,3.352475786,2.521193912,27
*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,0.2055,3.331624156,2.937571144,29
*CC(*)C(=O)Oc1ccc(Cl)cc1,0.158,3.798839527,2.33499728,14
*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,0.1345,3.877648326,2.429660644,16
*CC(*)C(=O)OCCC(C)C,0.224,4.514367213,2.481221871,12
*CC(*)C(=O)OCC(C)CCC,0.217,4.78186194,2.800954512,13
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.086,4.550986181,2.552053373,28
*CC(*)C(=O)OCCC(C)OC,0.212,4.930382302,2.825034405,13
*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,0.153,4.125471688,2.577876626,18
*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.113,4.444662642,2.407900725,27
*CC(*)(C)C(=O)OCC(C)(C)C,0.1555,4.660846186,2.172543648,13
*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,0.181,3.683036991,2.327733263,18
*CC(*)(CC(=O)OC)C(=O)OC,0.152,4.609791772,2.380296998,13
*CC(*)(C)C(N)=O,0.145,5.729220308,2.119432751,8
*CC(*)(C)C(=O)Oc1ccc(C)cc1,0.1545,3.738467728,2.04509391,15
*C1C(=O)N(C2CCCCC2)C(=O)C1*,0.1485,4.394191066,2.499147568,15
*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,0.215,3.783362076,2.757536181,21
*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,0.232,3.689539547,2.907005616,23
*CC(*)(CC(=O)OCCC)C(=O)OCCC,0.1845,4.164554268,2.420213892,17
*CC(*)(CC(=O)Oc1ccccc1C)C(=O)Oc1ccccc1C,0.1635,3.521661999,2.396141127,25
*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,0.165,3.5427222,2.372044949,25
*CC(*)(CC(=O)Oc1ccc(C)cc1)C(=O)Oc1ccc(C)cc1,0.182,3.423829892,2.441563115,25
*CC(*)(C#N)C(=O)OCC,0.1805,5.021736374,1.449366278,11
*CCC(C(=O)OCC)C(*)C(=O)OCC,0.2075,4.553364718,2.482390603,16
*C1C(=O)N(c2ccccc2)C(=O)C1*,0.143,4.044889753,2.268277768,15
*C1C(=O)N(c2ccc(C)cc2)C(=O)C1*,0.1405,4.036934613,2.453693722,16
*CC(*)(C)C(=O)Oc1ccc(C)cc1C,0.157,3.820803195,2.450749061,16
*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1095,4.44010723,2.695053099,41
*CC(*)(C#N)C(=O)OCCCCCC,0.217,4.252807344,2.511906455,15
*CC(*)(C)C(=O)OCC1CO1,0.1855,5.063743696,2.126827473,12
*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,0.2175,3.173580563,2.980939705,29
*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,0.19,3.805832155,3.009595319,30
*CC(*)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,0.2135,3.795506454,3.290772714,29
*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,0.23,3.374287317,3.883329335,29
*CCCC(*)(C)C(=O)O,0.1985,5.431133053,2.692936035,10
*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,0.109,4.133490535,3.265010359,31
*CC(*)(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,0.15,4.663222801,3.154105294,39
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.2245,3.32484174,4.379899923,31
*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,0.1695,3.365567742,3.512862074,25
*CC(*)C(=O)NCCCCCC(=O)O,0.2495,3.889553497,2.909292609,15
*CC(*)C(=O)OC(C)CCC(CC)CCCC,0.212,4.621860029,3.174050848,18
*CC(*)C(=O)NCCCCCCCC/C=C/CCCCCCCC,0.3065,3.547270233,3.124672511,25
*CC(*)(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,0.159,3.76594196,2.188801892,17
*C1C(=O)OC(=O)C1*,0.1425,5.900422654,1.466620787,9
*CC(*)Cl,0.1565,7.135942642,1.417108751,5
*C(F)(F)C(*)(F)Cl,0.139,5.483081989,1.334911134,8
*CCCCCCCCCCC(Cl)C(*)Cl,0.316,4.457950632,2.476927968,16
*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,0.102,5.132586519,2.342199377,15
*CC(*)CC(C)C(F)(F)F,0.148,5.54353233,2.752347308,11
*CCC(Cl)C(*)Cl,0.1795,6.580990068,2.033923425,8
*CC/C=C(/*)C,0.235,6.04486974,2.0073573,7
*CC/C=C(/*)C,0.258,6.04486974,2.0073573,7
*/C=C/C(C*)CCC,0.218,5.763754155,2.660181604,9
*CC(*)C=C(C)C,0.198,5.930357555,1.892709892,8
*CC/C=C(/*)CCCCCCCCCC,0.291,3.649050014,2.737501723,16
*CC/C=C(/*)C(C)(C)C,0.187,5.175253367,2.125163229,10
*CC/C(C)=C(/*)C,0.22,5.569651407,2.048484156,8
*CC/C=C(/*)C,0.256,6.04486974,2.0073573,7
*/C=C/C(C)C(*)C,0.186,6.365924683,2.112688504,8
*/C=C/C(C)(C)C(*)(C)C,0.232,5.216892444,1.651704344,10
*/C=C/C(C(=O)OC(C)C)C(*)C(=O)OC(C)C,0.195,4.829374287,2.496586522,18
*C1C=CC(*)C1,0.2785,6.856221437,1.495265166,7
*CO*,0.246,7.615215354,1.572302877,4
*OC(*)C(Cl)(Cl)Cl,0.066,6.287074559,1.564521413,8
*OC(*)CCC#N,0.1705,5.887253159,2.193594135,8
*CC(C)(C)O*,0.1995,5.820851641,1.567948011,7
*CC(O*)c1ccccc1,0.181,4.099606137,2.667753877,11
*CC(COc1ccccc1)O*,0.188,3.856501241,3.056341521,13
*CC(COc1ccccc1C)O*,0.229,3.890857029,2.759365566,14
*CC(COc1cccc(C)c1)O*,0.205,3.9217091,3.048960639,14
*CC(COc1ccccc1Cl)O*,0.169,3.923285432,2.72823853,14
*CC(COc1ccc(Cl)cc1)O*,0.187,3.840272414,2.938476205,14
*CC(COc1ccccc1C(C)C)O*,0.194,3.839716232,2.92618568,16
*CCCO*,0.296,6.371093048,2.524614688,6
*CCCCCCCCCCO*,0.353,3.72883185,2.771133093,13
*CCCCCCCCCCCCO*,0.43075,3.478017555,2.771133093,15
*Oc1ccc(*)cc1,0.396,4.630082776,2.260300261,9
*Oc1cccc(*)c1,0.203,4.669588623,2.237156424,9
*Oc1c(C)cc(*)cc1C,0.219,4.468543042,2.459662969,11
*Oc1ccc(Cc2ccc(*)cc2)cc1,0.251,3.275582255,2.553791909,16
*CCCCCCOCO*,0.278,4.35105989,2.592640964,11
*CCCCCCCCCOCO*,0.277,3.78753597,2.592640964,14
*CCCCCCCCCCOCO*,0.297,3.660039738,2.592640964,15
*CCCCCCCCCCCCCCCCCCOCO*,0.406,3.016382129,2.592640964,23
*CCCCCCCCCCOCCCCCCOCCCCCCO*,0.36175,2.857147878,3.392373395,27
*CCCCCCCCCCOCCCCCCCCCCOCCCCO*,0.329,2.784858482,3.392373395,29
*CCCCCCCCCCOCCCCCCCCCCOCCCCCO*,0.38525,2.754615384,3.392373395,30
*CCCCCCCCCCOCCCCCCCCCCOCCCCCCO*,0.269,2.727846687,3.392373395,31
*CCCCSSCCCCO*,0.199,4.53074869,3.952132921,13
*CCCCSSCCCCOCO*,0.196,4.350061205,3.338105325,15
*CCOCCOC(=O)CCCCCCCCC(=O)O*,0.229,3.3043195,3.168474769,21
*CCCCCCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,0.318,2.976906781,3.672825166,27
*CCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,0.309,2.992098928,3.693532596,26
*CCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,0.227,3.007497823,3.693532596,25
*CCCCCCCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,0.327,2.964539832,3.693532596,31
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,0.3215,3.055657231,3.515321964,27
*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO*,0.3575,2.983408465,3.515321964,31
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,0.289,3.110226262,4.149141804,31
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO*,0.303,3.10754145,4.149141804,33
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,0.287,3.102414418,3.94391603,32
*CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,0.335,3.062574251,3.94391603,34
*CCCCCNC(=O)CCCCCCOCCCCCCC(=O)NCCCCCO*,0.285,3.102414418,3.94391603,32
*CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO*,0.267,3.032982316,3.94391603,36
*CCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,0.259,2.984163442,3.334345978,23
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,0.309,2.924640248,3.996077216,27
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCO*)cc1,0.293,2.915225441,3.996077216,29
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCO*)cc1,0.333,2.925795377,3.996077216,33
*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)o1,0.217,3.216282495,3.24276948,23
*CCC(=O)OC(=O)CCc1ccc(*)o1,0.216,4.091322252,2.647995478,16
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0.268,3.30668958,2.388606119,18
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,0.204,3.035915227,3.285192529,34
*COC1CCC(O*)CC1,0.238,4.50989314,2.736132431,11
*OC(*)CCCCCC,0.238,4.579726284,2.771177769,10
*CCOCCOC(=O)C(=O)O*,0.187,4.216798431,2.653669956,13
*CCOCCOC(=O)CC(=O)O*,0.169,4.072219452,2.745378318,14
*CCOCCOC(=O)C(CCCCCCC)C(=O)O*,0.251,3.929989662,3.376443225,21
*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,0.224,3.824780344,3.376443225,23
*CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,0.3485,3.075288818,3.168474769,29
*CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,0.223,3.586076791,3.067161948,26
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,0.198,3.566106065,2.997097541,23
*CC(COc1ccc(-c2ccccc2)cc1)O*,0.222,3.263314252,3.725217611,19
*Oc1c(C)cc(*)cc1-c1ccccc1,0.1935,3.386893091,3.203096999,16
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(C)=O,0.221,3.614251791,3.323642577,26
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CCl,0.205,3.717919494,3.145384116,27
*CC(COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1)OC(=O)CC,0.2,3.634825956,3.369840407,27
*CC(O)COc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)cc1Cl,0.182,3.740796389,2.896764949,25
*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl,0.1485,3.943407879,3.07241172,27
*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,0.167,3.972824027,3.390442226,30
*CC(O)COc1ccc(C(C)(CC)c2ccc(O*)cc2)cc1,0.244,3.950192888,3.188873248,24
*OC1CCCCC1*,0.1695,5.42645436,2.148784661,9
*CCCCCCCCc1nnc(*)o1,0.324,3.887197162,3.588913175,15
*CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O*,0.325,3.041855976,2.941345827,31
*CCOCCOCCOC(=O)CCCCCCCC(=O)O*,0.267,3.309364862,3.168474769,23
*CC(CCl)(CCl)O*,0.116,5.80097182,1.91577586,9
*Oc1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,0.319,2.888104395,3.46921545,31
*Oc1ccc(NC(=O)CCCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,0.3745,2.846749346,3.207616478,30
*ON(C(F)(F)F)C(F)(F)C(*)(F)F,0.0905,4.866637229,2.614669677,14
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5cnc6cc(-c7ccc8nc(*)cnc8c7)ccc6n5)cc4)cc3)cc2)cc1,0.729,3.095854608,4.03451386,48
*CC(COc1c(C)cccc1C)O*,0.209,4.002823057,2.778948722,15
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccccc4-c4ccccc4C(=O)c4ccc(*)cc4)cc3)cc2)cc1,0.22,3.078595377,3.334456805,47
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(*)cc3)cc2)cc1,0.2205,2.835835982,3.094143144,38
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.244,3.294090662,4.08947431,49
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(-c2ccc(O*)cc2)cc1,0.329,3.063183398,3.650449855,42
*CCc1ccc(*)o1,0.2785,5.075015084,2.2305835,9
*c1cccc(-c2nc3ccc(-c4ccc5oc(*)nc5c4)cc3o2)c1,0.3795,3.337256413,4.609997779,26
*CS*,0.172,7.725584585,1.743447602,4
*SC(*)(F)F,0.114,5.944324631,1.588179784,6
*CCS*,0.223,7.087585779,2.144070364,5
*CCCCSS*,0.175,5.622396442,2.963531645,8
*CCCCSCCS*,0.226,4.985747389,3.368062628,10
*CCCCCCSCCS*,0.234,4.417173236,3.639671888,12
*CCCCCCSSCCCCSS*,0.192,4.284361853,3.435436856,16
*CCCCCCSCCCCCS*,0.241,3.946796804,3.230119989,15
*CCCCCCCCCCSCCCCCCS*,0.3305,3.406377083,3.230119989,20
*CCCCCCCCCCCSCCCCCCS*,0.3145,3.315787475,3.230119989,21
*OC(=O)CCSc1ccc(SCCC(*)=O)cc1,0.198,3.506963602,2.138158715,19
*OC(=O)CSCc1ccc(CSCC(*)=O)cc1,0.153,3.420647202,2.534260831,19
*OC(=O)CCSCc1ccc(CSCCC(*)=O)cc1,0.187,3.420958092,2.683794164,21
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCS*)cc1,0.222,2.968644044,3.609212364,27
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCS*)cc1,0.285,2.961461612,3.609212364,33
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCCCS*)cc1,0.285,2.938390787,3.609212364,37
*CCCCC(=O)NCCc1ccc(CCNC(=O)CCCCS*)cc1,0.255,2.999645043,3.267066649,27
*CCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCS*)cc1,0.279,2.981119434,3.476609522,31
*CCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCS*)cc1,0.301,2.999691671,3.476609522,35
*CCCCCCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCCCCCS*)cc1,0.296,2.988877238,3.476609522,39
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,0.224,2.992908368,3.027754122,20
*CCCCCCCCCCSSCCCCCCSS*,0.2295,3.568074895,3.435436856,22
*CC1CCC(COC(=O)NCCSCCCCCCSCCNC(=O)O*)CC1,0.24,3.550972781,3.965652689,30
*CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,0.27,3.28457731,3.300339715,27
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,0.322,3.123773742,3.300339715,37
*CCCCCCOC(=O)CCCCSCCCCC(=O)O*,0.224,3.411864743,3.300339715,23
*CCS/C(=N\c1ccccc1)S*,0.191,4.185799816,2.406644252,14
*CCCCCCCCSSCCCCSS*,0.192,4.033269272,3.435436856,18
*CCCCCOC(=O)CCCCSCCCCC(=O)O*,0.202,3.459258593,3.300339715,22
*CCCCSSCCCSS*,0.161,4.855609397,3.326300844,13
*CCCCOC(=O)SSSSC(=O)O*,0.153,5.011965608,2.933616252,16
*CCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(*)CC2)CC1,0.223,4.230084569,4.054899762,29
*CCOC(=O)CCCCSCCCCC(=O)O*,0.212,3.622639074,2.972568606,19
*OC(C)COC(=O)CCCCSCCCCC(*)=O,0.214,4.082227258,2.950481241,20
*Sc1c(C)cc(*)cc1C,0.145,4.722567445,2.246592849,11
*CCc1ccc(*)s1,0.288,5.0688397,2.419124324,9
*c1ccc2c(c1)SC1=Nc3cc(-c4ccc5c(c4)N=C4Sc6cc(*)ccc6N=C4N5)ccc3NC1=N2,0.506,4.432900807,4.132338145,38
*CCCCCCCCCCOC(=O)CCC(=O)O*,0.285,3.289768543,2.704584063,20
*CCCCCCCCCCOC(=O)CCCC(=O)O*,0.263,3.248172173,2.648707166,21
*CCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.3445,3.124891175,2.838848148,24
*CCCCCCCCCOC(=O)CCCCCCCC(=O)O*,0.294,3.124891175,2.838848148,24
*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,0.3325,3.101105624,2.838848148,25
*CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,0.281,3.081911818,2.838848148,26
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)CCCCC(*)=O)c(Cl)c2)cc1Cl,0.153,3.444839385,2.64299097,31
*CCCCCC(=O)O*,0.235,4.449125777,2.355163566,10
*CCCCCCCCCCCCCCC(=O)O*,0.3595,3.202030995,2.355163566,19
*CCCCCCCCCCCCCCCC(=O)O*,0.38925,3.152041301,2.355163566,20
*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,0.3415,2.859306653,2.838848148,34
*CCCCCCCCCCCCOC(=O)CCCCC(=O)O*,0.292,3.124891175,2.838848148,24
*CCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.284,3.081911818,2.838848148,26
*CCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,0.3555,3.081911818,2.838848148,26
*CCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.3165,3.00401241,2.838848148,28
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.308,2.942760569,2.838848148,30
*OC(C)COC(=O)/C=C(/CC(*)=O)c1cc(C)ccc1OC,0.197,4.086030189,2.574869893,23
*CCCCOC(=O)C/C(=C/C(=O)O*)c1ccc(OCC)cc1,0.201,3.397753585,3.630542771,24
*CCCCCCOC(=O)C/C(=C/C(=O)O*)c1ccc(OCC)cc1,0.247,3.330950248,3.792177367,26
*OC(C)COC(=O)/C=C(/CC(*)=O)c1ccc(OCC)cc1,0.187,3.879954932,3.121172273,23
*CC(CCCCCCCCCCCCCCCC)C(CCCCCCCCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,0.354,3.851247583,3.4144823,50
*Oc1ccc(-c2ccc(OC(=O)CCCCCC(*)=O)cc2)cc1,0.268,2.876883739,3.277381974,25
*Oc1ccc(-c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,0.389,2.866780009,3.277381974,26
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,0.385,2.860045243,3.277381974,27
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,0.25,2.856321006,3.277381974,28
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2)cc1,0.312,2.855299954,3.277381974,29
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,0.238,2.856716967,3.277381974,30
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,0.429,2.860342079,3.277381974,31
*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,0.364,3.005776909,2.749698856,27
*OC(c1ccc(Cl)cc1)C(C)(C)C(*)=O,0.112,4.016653744,2.347580093,16
*OC(c1ccc(OC)cc1)C(C)(C)C(*)=O,0.17,3.859618884,2.302977021,17
*Cc1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.295,2.912253435,2.864676991,18
*CC1CCC(COC(=O)CCCCCCCC(=O)O*)CC1,0.238,3.286096933,3.198186193,23
*CC1CCC(COC(=O)CCCCCCCCCCC(=O)O*)CC1,0.279,3.198051111,3.198186193,26
*CC1CCC(COC(=O)CCCC(=O)O*)CC1,0.191,3.520590308,3.004761924,19
*CC1CCC(COC(=O)c2cccc(C(=O)O*)c2)CC1,0.178,3.180671744,2.975932544,22
*CC1CCC(COC(=O)CCCCCC(=O)O*)CC1,0.251,3.376159918,3.198186193,21
*CC1CCC(COC(=O)CCCCCCCCC(=O)O*)CC1,0.287,3.251278053,3.198186193,24
*CCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.2955,3.079004463,3.561922714,38
*CCCCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,0.227,2.922848451,2.507823332,30
*CCCCCCCCCCOC(=O)c1ccc(NC(=O)O*)cc1,0.363,2.933442352,3.48116839,25
*CCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.307,2.882687719,3.920332581,41
*CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,0.278,3.301100819,3.436397636,29
*CCCCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.252,3.034794601,4.099300857,40
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.306,3.064825094,3.561922714,40
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,0.235,3.033577237,4.099300857,42
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,0.3545,2.895265259,2.838848148,32
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCC(C)CC(=O)O*,0.362,3.594074886,3.28998934,33
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,0.507,2.84509591,2.838848148,35
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.294,2.921755442,3.378912854,40
